Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Terrestrial,Marine,Freshwater,Aerial,Life.Habit.Method,Life.Habit.Source,Mass.g,Mass.Method,Mass.Source,Mass.Comparison,Mass.Comparison.Source,Island.Endemicity,IUCN.Status.1.2,Added.IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.Source,log10fmr,se.fmr,log10density,se.dens
Megalotragus_priscus,Cetartiodactyla,Bovidae,Megalotragus,priscus,1,0,0,0,Imputed,PHYLACINE 1.2.1,200000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EP,Yes,100,0,0,Estimated Expert Species,"Faith, J. T. 2014. Late Pleistocene and Holocene mammal extinctions on continental Africa. Earth Science Reviews 128:105-121.",4.541938044444445,0.06414518415995696,0.33620248880507764,0.23636624803220008
Megalovis_guangxiensis,Cetartiodactyla,Bovidae,Megalovis,guangxiensis,1,0,0,0,Imputed,PHYLACINE 1.2.1,76225.5,Imputed,PHYLACINE 1.2.1,NA,NA,Occurs on mainland,EP,Yes,100,-0,-0,Imputed 000 Species,PHYLACINE 1.2.1,4.207091,0.06141319010596175,0.23678842526239685,0.2438348225564872
Megaoryzomys_curioi,Rodentia,Cricetidae,Megaoryzomys,curioi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,570,Reported,Philosophical Transactions fo the Royal Society of London Series B 366: 2564-2576 (2011),NA,NA,Occurs only on isolated islands,EX,No,81,6,13,Imputed 000 Species,PHYLACINE 1.2.1,2.7555453222222224,0.08183667815632495,2.0604731364659985,0.3035701953520002
Megaoryzomys_spA,Rodentia,Cricetidae,Megaoryzomys,spA,1,0,0,0,Imputed,PHYLACINE 1.2.1,232.7,Imputed,PHYLACINE 1.2.1,NA,NA,Occurs only on isolated islands,EP,Yes,80,5,15,Imputed 000 Species,PHYLACINE 1.2.1,2.4861351666666667,0.08171979515710344,2.2545373537270867,0.29958496950163127
Megasorex_gigas,Eulipotyphla,Soricidae,Megasorex,gigas,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,20,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,1,20,79,Imputed 000 Species,PHYLACINE 1.2.1,1.9070916555555557,0.107553973282927,2.65888828169882,0.4305982695013033
Megatherium_americanum,Pilosa,Megatheriidae,Megatherium,americanum,1,0,0,0,Imputed,PHYLACINE 1.2.1,6265000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EP,Yes,100,0,0,Estimated Craniodental Species,"Bargo, M. S. 2001. The ground sloth Megatherium americanum: skull shape, bite forces, and diet. Acta Palaeontologica Polonica 46:173-192.",5.030618277777778,0.11653207367144308,0.2896480585157106,0.5129211436593615
Megatherium_tarijense,Pilosa,Megatheriidae,Megatherium,tarijense,1,0,0,0,Imputed,PHYLACINE 1.2.1,3049954.2,Assumed isometric based on bone size,Journal of Vertebrate Paleontology 29: 1244-1251 (2009),Megatherium_americanum,Journal of Vertebrate Paleontology 29: 1244-1251 (2009),Occurs on mainland,EP,Yes,100,-0,-0,Imputed 000 Species,PHYLACINE 1.2.1,4.8143283,0.11594749211169156,0.44463135342397686,0.5056732622567501
Melanomys_caliginosus,Rodentia,Cricetidae,Melanomys,caliginosus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,41,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,80,0,20,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",1.967668888888889,0.07837232702550356,2.7057953015050336,0.23567137986041448
Melanomys_robustulus,Rodentia,Cricetidae,Melanomys,robustulus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,53.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,57,14,29,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.0472711777777777,0.0781115768642351,2.648969548617261,0.23351509417154823
Melanomys_zunigae,Rodentia,Cricetidae,Melanomys,zunigae,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,53.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,CR,No,57,14,29,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.047224988888889,0.07832089670981125,2.646849666167898,0.2351116723075838
Melasmothrix_naso,Rodentia,Muridae,Melasmothrix,naso,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,47.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,DD,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9593508555555557,0.09144024103879324,2.7922625699157284,0.366674604998495
Meles_anakuma,Carnivora,Mustelidae,Meles,anakuma,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,11500,Reported,"Wilson DE, Mittermeier RA. Handbook of the Mammals of the World - Volume 1 (2009)",NA,NA,Occurs only on isolated islands,LC,No,40,0,60,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.616492055555556,0.08852607744385568,-0.00869530760024184,0.35952458848790514
Meles_leucurus,Carnivora,Mustelidae,Meles,leucurus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,6250,Reported,"Wilson DE, Mittermeier RA. Handbook of the Mammals of the World - Volume 1 (2009)",NA,NA,Occurs on mainland,LC,No,20,30,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.433105322222222,0.08808474712062549,0.1203646790599262,0.3578150715157165
Meles_meles,Carnivora,Mustelidae,Meles,meles,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,13000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,40,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.644736855555556,0.0808749137294288,6.588964386629884e-4,0.3342117089974062
Mellivora_capensis,Carnivora,Mustelidae,Mellivora,capensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,8500,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,10,70,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.567279355555556,0.10975692792484153,-0.09087424650975,0.4463250429595736
Melogale_cucphuongensis,Carnivora,Mustelidae,Melogale,cucphuongensis,1,0,0,0,Imputed,PHYLACINE 1.2.1,1560.6,Imputed,PHYLACINE 1.2.1,NA,NA,Occurs on large land bridge islands,DD,No,28,34,38,Imputed 000 Species,PHYLACINE 1.2.1,3.087398711111111,0.10342085865210772,0.21530426711758896,0.41373693585577737
Melogale_everetti,Carnivora,Mustelidae,Melogale,everetti,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1500,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,EN,No,30,30,40,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.0765605666666667,0.10246247612018898,0.2114478050276701,0.41319732098195305
Melogale_moschata,Carnivora,Mustelidae,Melogale,moschata,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,805.3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,30,30,40,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.8887360444444443,0.10223798530488744,0.35603859122501363,0.41341156357330966
Melogale_orientalis,Carnivora,Mustelidae,Melogale,orientalis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,2000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,LC,No,30,30,40,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.1618673,0.10248883022430122,0.15225530926739944,0.42080276586399046
Melogale_personata,Carnivora,Mustelidae,Melogale,personata,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1702.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,30,30,40,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.112548277777778,0.10162788571847196,0.19653594732205729,0.4164297663820232
Melomys_aerosus,Rodentia,Muridae,Melomys,aerosus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,97.3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,EN,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.122979133333333,0.07452916996303854,2.6529486132898943,0.309297956640955
Melomys_arcium,Rodentia,Muridae,Melomys,arcium,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,84.9,Assumed isometric based on head-body length,Annals and Magazine of Natural History 8 12: 212-217 (1913),Melomys_rufescens,Flannery TM. Mammals of New Guinea (1995),Occurs only on isolated islands,DD,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.082045377777778,0.07302139874523104,2.683341679174299,0.3063954613006033
Melomys_bannisteri,Rodentia,Muridae,Melomys,bannisteri,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,52.8,Reported,Records of the Western Australian Museum 10: 427-436 (1993),NA,NA,Occurs only on isolated islands,EN,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",1.9391167444444444,0.0742467051418869,2.787389342489011,0.3093941429253872
Melomys_bougainville,Rodentia,Muridae,Melomys,bougainville,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,86,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,DD,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.085017888888889,0.07432253157584981,2.676530757027267,0.3069380386617801
Melomys_burtoni,Rodentia,Muridae,Melomys,burtoni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,68.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,80,0,20,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",2.0172135,0.07391457941795646,2.7256947328854277,0.3093722551652015
Melomys_capensis,Rodentia,Muridae,Melomys,capensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,70,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",2.0241621444444444,0.07377334964435175,2.7247496843390673,0.30770032811610054
Melomys_caurinus,Rodentia,Muridae,Melomys,caurinus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,148.1,Assumed isometric based on head-body length,Journal of Zoology 261: 165-172 (2003),Melomys_aerosus,Journal of Zoology 261: 165-172 (2003),Occurs only on isolated islands,EN,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.2488044666666664,0.07360460276820606,2.5593982140915457,0.3116421591199358
Melomys_cervinipes,Rodentia,Muridae,Melomys,cervinipes,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,78,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",2.0559591444444445,0.0738036784617487,2.7051047935946486,0.28334589362250573
Melomys_cooperae,Rodentia,Muridae,Melomys,cooperae,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,86.5,Reported,Records of the Western Australian Museum 17: 43-50 (1995),NA,NA,Occurs only on isolated islands,DD,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.0871374888888887,0.07394826414987686,2.672757132986596,0.313889710645506
Melomys_dollmani,Rodentia,Muridae,Melomys,dollmani,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,77.7,Assumed isometric based on head-body length,Zeitschrift fur Saugetierkunde 31: 105-117 (1935),Melomys_rufescens,Flannery TM. Mammals of New Guinea (1995),Occurs on large land bridge islands,LC,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.0540285444444444,0.0735295460577097,2.695277762216627,0.3079231851924712
Melomys_fraterculus,Rodentia,Muridae,Melomys,fraterculus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,47.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,CR,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",1.910114411111111,0.07376484235795606,2.7998498273061614,0.3040647507691205
Melomys_frigicola,Rodentia,Muridae,Melomys,frigicola,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,71,Assumed isometric based on head-body length,Bulletin of the American Museum of Natural History 97: 183-430 (1951),Melomys_rufescens,Flannery TM. Mammals of New Guinea (1995),Occurs on large land bridge islands,LC,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.027830511111111,0.07423210075793941,2.7185703584257004,0.30921921180484935
Melomys_fulgens,Rodentia,Muridae,Melomys,fulgens,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,133.5,Assumed isometric based on head-body length,Journal of Zoology 261: 165-172 (2003),Melomys_aerosus,Journal of Zoology 261: 165-172 (2003),Occurs only on isolated islands,DD,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.217361022222222,0.07364439470520713,2.582961284703614,0.3077367242080709
Melomys_howi,Rodentia,Muridae,Melomys,howi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,67,Reported,Records of the Western Australian Museum 18: 113-119 (1996).,NA,NA,Occurs only on isolated islands,DD,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.010435766666667,0.07410173492033188,2.7296551096914525,0.31206711466146675
Melomys_leucogaster,Rodentia,Muridae,Melomys,leucogaster,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,108.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,LC,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.1549551444444446,0.07325588081504007,2.6281995762991066,0.3058822028286054
